+51062845615.0ns POS: x=190, y=170, z=0; VEL:50.1163, y=0, z=0
+51461917508.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+51461917508.0ns POS: x=210, y=170, z=0; VEL:0, y=-50.1163, z=0
+51555416143.0ns POS: x=210, y=165.314, z=0; VEL:0, y=0, z=0
+51555416143.0ns POS: x=210, y=165.314, z=0; VEL:0, y=-50.3702, z=0
+52019393257.0ns POS: x=170, y=159.333, z=0; VEL:0, y=0, z=0
+52019393257.0ns POS: x=170, y=159.333, z=0; VEL:0, y=-50.031, z=0
+52256509198.0ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+52256509198.0ns POS: x=210, y=130, z=0; VEL:-50.3702, y=0, z=0
+52605684964.0ns POS: x=170, y=130, z=0; VEL:0, y=0, z=0
+52605684964.0ns POS: x=170, y=130, z=0; VEL:50.031, y=0, z=0
+52647331647.0ns POS: x=190.314, y=130, z=0; VEL:0, y=0, z=0
+52647331647.0ns POS: x=190.314, y=130, z=0; VEL:-50.0798, y=0, z=0
+52747172211.0ns POS: x=185.314, y=130, z=0; VEL:0, y=0, z=0
+52747172211.0ns POS: x=185.314, y=130, z=0; VEL:-50, y=0, z=0
+52818897241.0ns POS: x=180.667, y=130, z=0; VEL:0, y=0, z=0
+52818897241.0ns POS: x=180.667, y=130, z=0; VEL:50.2124, y=0, z=0
+53004763147.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+53004763147.0ns POS: x=190, y=130, z=0; VEL:0, y=50.2124, z=0
+53403071178.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+53403071178.0ns POS: x=190, y=150, z=0; VEL:50.2124, y=0, z=0
+53453456130.0ns POS: x=150, y=130, z=0; VEL:0, y=0, z=0
+53453456130.0ns POS: x=150, y=130, z=0; VEL:0, y=-50, z=0
+53715090309.0ns POS: x=205.667, y=150, z=0; VEL:0, y=0, z=0
+53715090309.0ns POS: x=205.667, y=150, z=0; VEL:50, y=0, z=0
+53747172211.0ns POS: x=150, y=115.314, z=0; VEL:0, y=0, z=0
+53747172211.0ns POS: x=150, y=115.314, z=0; VEL:0, y=-50, z=0
+53801745754.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+53801745754.0ns POS: x=210, y=150, z=0; VEL:0, y=50, z=0
+54047172211.0ns POS: x=150, y=100.314, z=0; VEL:0, y=0, z=0
+54047172211.0ns POS: x=150, y=100.314, z=0; VEL:0, y=-50.0374, z=0
+54147097436.0ns POS: x=150, y=95.3142, z=0; VEL:0, y=0, z=0
+54147097436.0ns POS: x=150, y=95.3142, z=0; VEL:0, y=-50, z=0
+54201745754.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+54201745754.0ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+54247097436.0ns POS: x=150, y=90.3142, z=0; VEL:0, y=0, z=0
+54247097436.0ns POS: x=150, y=90.3142, z=0; VEL:0, y=-50, z=0
+54515090309.0ns POS: x=194.333, y=170, z=0; VEL:0, y=0, z=0
+54515090309.0ns POS: x=194.333, y=170, z=0; VEL:-50.2713, y=0, z=0
+54714010984.0ns POS: x=184.333, y=170, z=0; VEL:0, y=0, z=0
+54714010984.0ns POS: x=184.333, y=170, z=0; VEL:-50, y=0, z=0
+54847097436.0ns POS: x=150, y=60.3142, z=0; VEL:0, y=0, z=0
+54847097436.0ns POS: x=150, y=60.3142, z=0; VEL:0, y=-50, z=0
+54947097436.0ns POS: x=150, y=55.3142, z=0; VEL:0, y=0, z=0
+54947097436.0ns POS: x=150, y=55.3142, z=0; VEL:0, y=-50, z=0
+55000666428.0ns POS: x=170, y=170, z=0; VEL:0, y=0, z=0
+55000666428.0ns POS: x=170, y=170, z=0; VEL:0, y=50, z=0
+55453381354.0ns POS: x=150, y=30, z=0; VEL:0, y=0, z=0
+55453381354.0ns POS: x=150, y=30, z=0; VEL:50, y=0, z=0
+55800666428.0ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+55800666428.0ns POS: x=170, y=210, z=0; VEL:50, y=0, z=0
+55814010984.0ns POS: x=170.667, y=210, z=0; VEL:0, y=0, z=0
+55814010984.0ns POS: x=170.667, y=210, z=0; VEL:50.1547, y=0, z=0
+55947097436.0ns POS: x=174.686, y=30, z=0; VEL:0, y=0, z=0
+55947097436.0ns POS: x=174.686, y=30, z=0; VEL:50, y=0, z=0
+56113085403.0ns POS: x=185.667, y=210, z=0; VEL:0, y=0, z=0
+56113085403.0ns POS: x=185.667, y=210, z=0; VEL:50.2422, y=0, z=0
+56199323105.0ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+56199323105.0ns POS: x=190, y=210, z=0; VEL:0, y=-50.2422, z=0
+56653381354.0ns POS: x=210, y=30, z=0; VEL:0, y=0, z=0
+56653381354.0ns POS: x=210, y=30, z=0; VEL:0, y=50, z=0
+56947097436.0ns POS: x=210, y=44.6858, z=0; VEL:0, y=0, z=0
+56947097436.0ns POS: x=210, y=44.6858, z=0; VEL:0, y=50, z=0
+56995466523.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+56995466523.0ns POS: x=190, y=170, z=0; VEL:50.2422, y=0, z=0
+57053381354.0ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+57053381354.0ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+57108264675.0ns POS: x=195.667, y=170, z=0; VEL:0, y=0, z=0
+57108264675.0ns POS: x=195.667, y=170, z=0; VEL:50, y=0, z=0
+57394920120.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+57394920120.0ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+57453381354.0ns POS: x=190, y=50, z=0; VEL:0, y=0, z=0
+57453381354.0ns POS: x=190, y=50, z=0; VEL:0, y=-50, z=0
+57708264675.0ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+57708264675.0ns POS: x=210, y=154.333, z=0; VEL:0, y=-50, z=0
+57794920120.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+57794920120.0ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+57808264675.0ns POS: x=209.333, y=150, z=0; VEL:0, y=0, z=0
+57808264675.0ns POS: x=209.333, y=150, z=0; VEL:-50, y=0, z=0
+57847097436.0ns POS: x=190, y=30.3142, z=0; VEL:0, y=0, z=0
+57847097436.0ns POS: x=190, y=30.3142, z=0; VEL:0, y=-50.2328, z=0
+58046170716.0ns POS: x=190, y=20.3142, z=0; VEL:0, y=0, z=0
+58046170716.0ns POS: x=190, y=20.3142, z=0; VEL:0, y=-50, z=0
+58252454635.0ns POS: x=190, y=10, z=0; VEL:0, y=0, z=0
+58252454635.0ns POS: x=190, y=10, z=0; VEL:50, y=0, z=0
+58546170716.0ns POS: x=204.686, y=10, z=0; VEL:0, y=0, z=0
+58546170716.0ns POS: x=204.686, y=10, z=0; VEL:50, y=0, z=0
+58594920120.0ns POS: x=170, y=150, z=0; VEL:0, y=0, z=0
+58594920120.0ns POS: x=170, y=150, z=0; VEL:0, y=-50, z=0
+58646170716.0ns POS: x=209.686, y=10, z=0; VEL:0, y=0, z=0
+58646170716.0ns POS: x=209.686, y=10, z=0; VEL:50.0434, y=0, z=0
+58652449183.0ns POS: x=210, y=10, z=0; VEL:0, y=0, z=0
+58652449183.0ns POS: x=210, y=10, z=0; VEL:0, y=50.0434, z=0
+58908264675.0ns POS: x=170, y=134.333, z=0; VEL:0, y=0, z=0
+58908264675.0ns POS: x=170, y=134.333, z=0; VEL:0, y=-50, z=0
+58945910459.0ns POS: x=210, y=24.6858, z=0; VEL:0, y=0, z=0
+58945910459.0ns POS: x=210, y=24.6858, z=0; VEL:0, y=50.1721, z=0
+58994920120.0ns POS: x=170, y=130, z=0; VEL:0, y=0, z=0
+58994920120.0ns POS: x=170, y=130, z=0; VEL:50, y=0, z=0
+59108264675.0ns POS: x=175.667, y=130, z=0; VEL:0, y=0, z=0
+59108264675.0ns POS: x=175.667, y=130, z=0; VEL:50, y=0, z=0
+59394920120.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+59394920120.0ns POS: x=190, y=130, z=0; VEL:0, y=-50, z=0
+59450457484.0ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+59450457484.0ns POS: x=210, y=50, z=0; VEL:-50.1721, y=0, z=0
+59643508990.0ns POS: x=200.314, y=50, z=0; VEL:0, y=0, z=0
+59643508990.0ns POS: x=200.314, y=50, z=0; VEL:-50, y=0, z=0
+60194920120.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+60194920120.0ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+60594920120.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+60594920120.0ns POS: x=210, y=90, z=0; VEL:0, y=50, z=0
+60608264675.0ns POS: x=210, y=90.6672, z=0; VEL:0, y=0, z=0
+60608264675.0ns POS: x=210, y=90.6672, z=0; VEL:0, y=50, z=0
+60643508990.0ns POS: x=150.314, y=50, z=0; VEL:0, y=0, z=0
+60643508990.0ns POS: x=150.314, y=50, z=0; VEL:-50, y=0, z=0
+60908264675.0ns POS: x=210, y=105.667, z=0; VEL:0, y=0, z=0
+60908264675.0ns POS: x=210, y=105.667, z=0; VEL:0, y=50, z=0
+61049792909.0ns POS: x=130, y=50, z=0; VEL:0, y=0, z=0
+61049792909.0ns POS: x=130, y=50, z=0; VEL:0, y=-50, z=0
+61108264675.0ns POS: x=210, y=115.667, z=0; VEL:0, y=0, z=0
+61108264675.0ns POS: x=210, y=115.667, z=0; VEL:0, y=50, z=0
+61308264675.0ns POS: x=210, y=125.667, z=0; VEL:0, y=0, z=0
+61308264675.0ns POS: x=210, y=125.667, z=0; VEL:0, y=50, z=0
+61394920120.0ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+61394920120.0ns POS: x=210, y=130, z=0; VEL:-50, y=0, z=0
+61449792909.0ns POS: x=130, y=30, z=0; VEL:0, y=0, z=0
+61449792909.0ns POS: x=130, y=30, z=0; VEL:50, y=0, z=0
+61708264675.0ns POS: x=194.333, y=130, z=0; VEL:0, y=0, z=0
+61708264675.0ns POS: x=194.333, y=130, z=0; VEL:-50.1998, y=0, z=0
+61794575296.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+61794575296.0ns POS: x=190, y=130, z=0; VEL:0, y=50.1998, z=0
+61849792909.0ns POS: x=150, y=30, z=0; VEL:0, y=0, z=0
+61849792909.0ns POS: x=150, y=30, z=0; VEL:0, y=50, z=0
+61943508990.0ns POS: x=150, y=34.6858, z=0; VEL:0, y=0, z=0
+61943508990.0ns POS: x=150, y=34.6858, z=0; VEL:0, y=50.1316, z=0
+62043246457.0ns POS: x=150, y=39.6858, z=0; VEL:0, y=0, z=0
+62043246457.0ns POS: x=150, y=39.6858, z=0; VEL:0, y=50.0254, z=0
+62143195613.0ns POS: x=150, y=44.6858, z=0; VEL:0, y=0, z=0
+62143195613.0ns POS: x=150, y=44.6858, z=0; VEL:0, y=50.2575, z=0
+62206275050.0ns POS: x=190, y=150.667, z=0; VEL:0, y=0, z=0
+62206275050.0ns POS: x=190, y=150.667, z=0; VEL:0, y=50.0917, z=0
+62505725857.0ns POS: x=190, y=165.667, z=0; VEL:0, y=0, z=0
+62505725857.0ns POS: x=190, y=165.667, z=0; VEL:0, y=50, z=0
+62592381302.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+62592381302.0ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+62939095953.0ns POS: x=150, y=84.6858, z=0; VEL:0, y=0, z=0
+62939095953.0ns POS: x=150, y=84.6858, z=0; VEL:0, y=50, z=0
+62992381302.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+62992381302.0ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+63392381302.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+63392381302.0ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+63439095953.0ns POS: x=150, y=109.686, z=0; VEL:0, y=0, z=0
+63439095953.0ns POS: x=150, y=109.686, z=0; VEL:0, y=50, z=0
+63445379872.0ns POS: x=150, y=110, z=0; VEL:0, y=0, z=0
+63445379872.0ns POS: x=150, y=110, z=0; VEL:50, y=0, z=0
+63505725857.0ns POS: x=204.333, y=150, z=0; VEL:0, y=0, z=0
+63505725857.0ns POS: x=204.333, y=150, z=0; VEL:-50.2702, y=0, z=0
+63704650772.0ns POS: x=194.333, y=150, z=0; VEL:0, y=0, z=0
+63704650772.0ns POS: x=194.333, y=150, z=0; VEL:-50, y=0, z=0
+63939095953.0ns POS: x=174.686, y=110, z=0; VEL:0, y=0, z=0
+63939095953.0ns POS: x=174.686, y=110, z=0; VEL:50, y=0, z=0
+64039095953.0ns POS: x=179.686, y=110, z=0; VEL:0, y=0, z=0
+64039095953.0ns POS: x=179.686, y=110, z=0; VEL:50.1144, y=0, z=0
+64104650772.0ns POS: x=174.333, y=150, z=0; VEL:0, y=0, z=0
+64104650772.0ns POS: x=174.333, y=150, z=0; VEL:-50, y=0, z=0
+64138867602.0ns POS: x=184.686, y=110, z=0; VEL:0, y=0, z=0
+64138867602.0ns POS: x=184.686, y=110, z=0; VEL:50.266, y=0, z=0
+64191306217.0ns POS: x=170, y=150, z=0; VEL:0, y=0, z=0
+64191306217.0ns POS: x=170, y=150, z=0; VEL:0, y=-50, z=0
+64204650772.0ns POS: x=170, y=149.333, z=0; VEL:0, y=0, z=0
+64204650772.0ns POS: x=170, y=149.333, z=0; VEL:0, y=-50, z=0
+64337809159.0ns POS: x=194.686, y=110, z=0; VEL:0, y=0, z=0
+64337809159.0ns POS: x=194.686, y=110, z=0; VEL:50.2227, y=0, z=0
+64437365745.0ns POS: x=199.686, y=110, z=0; VEL:0, y=0, z=0
+64437365745.0ns POS: x=199.686, y=110, z=0; VEL:50.3216, y=0, z=0
+64604650772.0ns POS: x=170, y=129.333, z=0; VEL:0, y=0, z=0
+64604650772.0ns POS: x=170, y=129.333, z=0; VEL:0, y=-50, z=0
+64642331503.0ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+64642331503.0ns POS: x=210, y=110, z=0; VEL:0, y=-50.3216, z=0
+64704650772.0ns POS: x=170, y=124.333, z=0; VEL:0, y=0, z=0
+64704650772.0ns POS: x=170, y=124.333, z=0; VEL:0, y=-50, z=0
+64804650772.0ns POS: x=170, y=119.333, z=0; VEL:0, y=0, z=0
+64804650772.0ns POS: x=170, y=119.333, z=0; VEL:0, y=-50.0674, z=0
+65004381714.0ns POS: x=170, y=109.333, z=0; VEL:0, y=0, z=0
+65004381714.0ns POS: x=170, y=109.333, z=0; VEL:0, y=-50, z=0
+65204381714.0ns POS: x=170, y=99.3328, z=0; VEL:0, y=0, z=0
+65204381714.0ns POS: x=170, y=99.3328, z=0; VEL:0, y=-50.0734, z=0
+65390763736.0ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+65390763736.0ns POS: x=170, y=90, z=0; VEL:50.0734, y=0, z=0
+65437219478.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+65437219478.0ns POS: x=210, y=70, z=0; VEL:-50.3216, y=0, z=0
+65790177795.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+65790177795.0ns POS: x=190, y=90, z=0; VEL:0, y=-50.0734, z=0
+65834663466.0ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+65834663466.0ns POS: x=190, y=70, z=0; VEL:0, y=50.3216, z=0
+65927780698.0ns POS: x=190, y=74.6858, z=0; VEL:0, y=0, z=0
+65927780698.0ns POS: x=190, y=74.6858, z=0; VEL:0, y=50, z=0
+66103063347.0ns POS: x=190, y=74.3328, z=0; VEL:0, y=0, z=0
+66103063347.0ns POS: x=190, y=74.3328, z=0; VEL:0, y=-50.3688, z=0
+66189084259.0ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+66189084259.0ns POS: x=190, y=70, z=0; VEL:50.3688, y=0, z=0
+66202331099.0ns POS: x=190.667, y=70, z=0; VEL:0, y=0, z=0
+66202331099.0ns POS: x=190.667, y=70, z=0; VEL:50.4455, y=0, z=0
+66234064617.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+66234064617.0ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+66585571674.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+66585571674.0ns POS: x=210, y=70, z=0; VEL:0, y=50.4455, z=0
+66634064617.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+66634064617.0ns POS: x=210, y=90, z=0; VEL:0, y=-50, z=0
+66982038948.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+66982038948.0ns POS: x=210, y=90, z=0; VEL:-50.4455, y=0, z=0
+67094382465.0ns POS: x=204.333, y=90, z=0; VEL:0, y=0, z=0
+67094382465.0ns POS: x=204.333, y=90, z=0; VEL:-50, y=0, z=0
+67127780698.0ns POS: x=210, y=65.3142, z=0; VEL:0, y=0, z=0
+67127780698.0ns POS: x=210, y=65.3142, z=0; VEL:0, y=-50.1, z=0
+67227581128.0ns POS: x=210, y=60.3142, z=0; VEL:0, y=0, z=0
+67227581128.0ns POS: x=210, y=60.3142, z=0; VEL:0, y=-50, z=0
+67427581128.0ns POS: x=210, y=50.3142, z=0; VEL:0, y=0, z=0
+67427581128.0ns POS: x=210, y=50.3142, z=0; VEL:0, y=-50, z=0
+67433865047.0ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+67433865047.0ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+67627581128.0ns POS: x=200.314, y=50, z=0; VEL:0, y=0, z=0
+67627581128.0ns POS: x=200.314, y=50, z=0; VEL:-50.168, y=0, z=0
+67727246238.0ns POS: x=195.314, y=50, z=0; VEL:0, y=0, z=0
+67727246238.0ns POS: x=195.314, y=50, z=0; VEL:-50, y=0, z=0
+68181037910.0ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+68181037910.0ns POS: x=150, y=90, z=0; VEL:0, y=-50, z=0
+68194382465.0ns POS: x=150, y=89.3328, z=0; VEL:0, y=0, z=0
+68194382465.0ns POS: x=150, y=89.3328, z=0; VEL:0, y=-50.0274, z=0
+68633530157.0ns POS: x=150, y=50, z=0; VEL:0, y=0, z=0
+68633530157.0ns POS: x=150, y=50, z=0; VEL:0, y=50, z=0
+68827246238.0ns POS: x=150, y=59.6858, z=0; VEL:0, y=0, z=0
+68827246238.0ns POS: x=150, y=59.6858, z=0; VEL:0, y=50, z=0
+68980607811.0ns POS: x=150, y=50, z=0; VEL:0, y=0, z=0
+68980607811.0ns POS: x=150, y=50, z=0; VEL:50.0274, y=0, z=0
+68993945071.0ns POS: x=150.667, y=50, z=0; VEL:0, y=0, z=0
+68993945071.0ns POS: x=150.667, y=50, z=0; VEL:50, y=0, z=0
+69127246238.0ns POS: x=150, y=74.6858, z=0; VEL:0, y=0, z=0
+69127246238.0ns POS: x=150, y=74.6858, z=0; VEL:0, y=50, z=0
+69380600515.0ns POS: x=170, y=50, z=0; VEL:0, y=0, z=0
+69380600515.0ns POS: x=170, y=50, z=0; VEL:0, y=50, z=0
+69427246238.0ns POS: x=150, y=89.6858, z=0; VEL:0, y=0, z=0
+69427246238.0ns POS: x=150, y=89.6858, z=0; VEL:0, y=50, z=0
+69433530157.0ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+69433530157.0ns POS: x=150, y=90, z=0; VEL:50, y=0, z=0
+69593945071.0ns POS: x=170, y=60.6672, z=0; VEL:0, y=0, z=0
+69593945071.0ns POS: x=170, y=60.6672, z=0; VEL:0, y=50, z=0
+69780600515.0ns POS: x=170, y=70, z=0; VEL:0, y=0, z=0
+69780600515.0ns POS: x=170, y=70, z=0; VEL:50, y=0, z=0
+69793945071.0ns POS: x=170.667, y=70, z=0; VEL:0, y=0, z=0
+69793945071.0ns POS: x=170.667, y=70, z=0; VEL:50, y=0, z=0
+69833530157.0ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+69833530157.0ns POS: x=170, y=90, z=0; VEL:0, y=50, z=0
+70180600515.0ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+70180600515.0ns POS: x=190, y=70, z=0; VEL:0, y=50, z=0
+70227246238.0ns POS: x=170, y=109.686, z=0; VEL:0, y=0, z=0
+70227246238.0ns POS: x=170, y=109.686, z=0; VEL:0, y=50, z=0
+70527246238.0ns POS: x=170, y=124.686, z=0; VEL:0, y=0, z=0
+70527246238.0ns POS: x=170, y=124.686, z=0; VEL:0, y=50.2063, z=0
+70793945071.0ns POS: x=190, y=100.667, z=0; VEL:0, y=0, z=0
+70793945071.0ns POS: x=190, y=100.667, z=0; VEL:0, y=50.3028, z=0
+71377068981.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+71377068981.0ns POS: x=190, y=130, z=0; VEL:50.3028, y=0, z=0
+71390333206.0ns POS: x=190.667, y=130, z=0; VEL:0, y=0, z=0
+71390333206.0ns POS: x=190.667, y=130, z=0; VEL:50, y=0, z=0
+71690333206.0ns POS: x=205.667, y=130, z=0; VEL:0, y=0, z=0
+71690333206.0ns POS: x=205.667, y=130, z=0; VEL:50.1335, y=0, z=0
+71722315237.0ns POS: x=170, y=184.686, z=0; VEL:0, y=0, z=0
+71722315237.0ns POS: x=170, y=184.686, z=0; VEL:0, y=50, z=0
+71776757893.0ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+71776757893.0ns POS: x=210, y=130, z=0; VEL:0, y=-50.1335, z=0
+71828599156.0ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+71828599156.0ns POS: x=170, y=190, z=0; VEL:50, y=0, z=0
+71889800620.0ns POS: x=210, y=124.333, z=0; VEL:0, y=0, z=0
+71889800620.0ns POS: x=210, y=124.333, z=0; VEL:0, y=-50.0715, z=0
+72022315237.0ns POS: x=179.686, y=190, z=0; VEL:0, y=0, z=0
+72022315237.0ns POS: x=179.686, y=190, z=0; VEL:50.0214, y=0, z=0
+72189372081.0ns POS: x=210, y=109.333, z=0; VEL:0, y=0, z=0
+72189372081.0ns POS: x=210, y=109.333, z=0; VEL:0, y=-50, z=0
+72589372081.0ns POS: x=210, y=89.3328, z=0; VEL:0, y=0, z=0
+72589372081.0ns POS: x=210, y=89.3328, z=0; VEL:0, y=-50.262, z=0
+72628339238.0ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+72628339238.0ns POS: x=210, y=190, z=0; VEL:0, y=-50.0214, z=0
+72974011860.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+72974011860.0ns POS: x=210, y=70, z=0; VEL:-50.262, y=0, z=0
+72987286849.0ns POS: x=209.333, y=70, z=0; VEL:0, y=0, z=0
+72987286849.0ns POS: x=209.333, y=70, z=0; VEL:-50, y=0, z=0
+73287286849.0ns POS: x=194.333, y=70, z=0; VEL:0, y=0, z=0
+73287286849.0ns POS: x=194.333, y=70, z=0; VEL:-50.1837, y=0, z=0
+73321757918.0ns POS: x=210, y=155.314, z=0; VEL:0, y=0, z=0
+73321757918.0ns POS: x=210, y=155.314, z=0; VEL:0, y=-50.1565, z=0
+73421445879.0ns POS: x=210, y=150.314, z=0; VEL:0, y=0, z=0
+73421445879.0ns POS: x=210, y=150.314, z=0; VEL:0, y=-50.1838, z=0
+73427706788.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+73427706788.0ns POS: x=210, y=150, z=0; VEL:-50.1838, y=0, z=0
+73486554843.0ns POS: x=184.333, y=70, z=0; VEL:0, y=0, z=0
+73486554843.0ns POS: x=184.333, y=70, z=0; VEL:-50, y=0, z=0
+73720347361.0ns POS: x=195.314, y=150, z=0; VEL:0, y=0, z=0
+73720347361.0ns POS: x=195.314, y=150, z=0; VEL:-50, y=0, z=0
+73826631280.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+73826631280.0ns POS: x=190, y=150, z=0; VEL:0, y=50, z=0
+74226631280.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+74226631280.0ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+74486554843.0ns POS: x=134.333, y=70, z=0; VEL:0, y=0, z=0
+74486554843.0ns POS: x=134.333, y=70, z=0; VEL:-50.1571, y=0, z=0
+74626631280.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+74626631280.0ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+74984989012.0ns POS: x=109.333, y=70, z=0; VEL:0, y=0, z=0
+74984989012.0ns POS: x=109.333, y=70, z=0; VEL:-50, y=0, z=0
+75026631280.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+75026631280.0ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+75320347361.0ns POS: x=195.314, y=150, z=0; VEL:0, y=0, z=0
+75320347361.0ns POS: x=195.314, y=150, z=0; VEL:-50, y=0, z=0
+75371644456.0ns POS: x=90, y=70, z=0; VEL:0, y=0, z=0
+75371644456.0ns POS: x=90, y=70, z=0; VEL:0, y=50, z=0
+75426631280.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+75426631280.0ns POS: x=190, y=150, z=0; VEL:0, y=-50, z=0
+75620347361.0ns POS: x=190, y=140.314, z=0; VEL:0, y=0, z=0
+75620347361.0ns POS: x=190, y=140.314, z=0; VEL:0, y=-50.0833, z=0
+75720180964.0ns POS: x=190, y=135.314, z=0; VEL:0, y=0, z=0
+75720180964.0ns POS: x=190, y=135.314, z=0; VEL:0, y=-50.3492, z=0
+75884989012.0ns POS: x=90, y=95.6672, z=0; VEL:0, y=0, z=0
+75884989012.0ns POS: x=90, y=95.6672, z=0; VEL:0, y=50.3097, z=0
+76169880095.0ns POS: x=90, y=110, z=0; VEL:0, y=0, z=0
+76169880095.0ns POS: x=90, y=110, z=0; VEL:50.3097, y=0, z=0
+76415326194.0ns POS: x=190, y=100.314, z=0; VEL:0, y=0, z=0
+76415326194.0ns POS: x=190, y=100.314, z=0; VEL:0, y=-50.2455, z=0
+76567418099.0ns POS: x=110, y=110, z=0; VEL:0, y=0, z=0
+76567418099.0ns POS: x=110, y=110, z=0; VEL:0, y=50.3097, z=0
+76620602228.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+76620602228.0ns POS: x=190, y=90, z=0; VEL:50.2455, y=0, z=0
+77018647863.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+77018647863.0ns POS: x=210, y=90, z=0; VEL:0, y=-50.2455, z=0
+77362494107.0ns POS: x=110, y=150, z=0; VEL:0, y=0, z=0
+77362494107.0ns POS: x=110, y=150, z=0; VEL:50.3097, y=0, z=0
+77375756527.0ns POS: x=110.667, y=150, z=0; VEL:0, y=0, z=0
+77375756527.0ns POS: x=110.667, y=150, z=0; VEL:50, y=0, z=0
+77416693498.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+77416693498.0ns POS: x=210, y=70, z=0; VEL:-50.2455, y=0, z=0
+77475756527.0ns POS: x=115.667, y=150, z=0; VEL:0, y=0, z=0
+77475756527.0ns POS: x=115.667, y=150, z=0; VEL:50, y=0, z=0
+77575756527.0ns POS: x=120.667, y=150, z=0; VEL:0, y=0, z=0
+77575756527.0ns POS: x=120.667, y=150, z=0; VEL:50.2096, y=0, z=0
+77609463100.0ns POS: x=200.314, y=70, z=0; VEL:0, y=0, z=0
+77609463100.0ns POS: x=200.314, y=70, z=0; VEL:-50.2125, y=0, z=0
+77761632819.0ns POS: x=130, y=150, z=0; VEL:0, y=0, z=0
+77761632819.0ns POS: x=130, y=150, z=0; VEL:0, y=50.2096, z=0
+77774921671.0ns POS: x=130, y=150.667, z=0; VEL:0, y=0, z=0
